TUCASEID,weight,race,age,labor_force_status,sex,day,year,category,TULINENO,region,division,state,metro_status,metro_area,county,category_sum_min,category_sum_hour,category_sum_hour_weight
20190503191083,26186665.434826,Black,43,Employed-At work,Male,5,2019,socializing,1,West,Mountain,AZ,metropolitan,38060,13,0,0,0
20190503191104,13344655.229898,White,33,Unemployed-Looking,Female,7,2019,socializing,NA,NA,NA,NA,NA,NA,NA,0,0,0
20190503191109,4808459.309799,White,36,Employed-At work,Male,1,2019,socializing,1,Midwest,East North Central,OH,non-metropolitan,0,0,0,0,0
20190503191118,11222830.971362,White,36,Employed-At work,Male,1,2019,socializing,1,West,Pacific,CA,metropolitan,40900,113,275,4.583333333333333,51437975.28540917
20190503191132,4187115.090275,White,40,Employed-At work,Female,7,2019,socializing,1,South,East South Central,AL,metropolitan,12220,81,0,0,0
20190503191148,44457487.899086,White,47,Employed-At work,Female,4,2019,socializing,1,Northeast,Middle Atlantic,NY,metropolitan,35620,81,0,0,0
20190503191177,17471442.658965,White,43,Employed-At work,Female,4,2019,socializing,1,West,Pacific,CA,metropolitan,31080,37,0,0,0
20190503191180,6510012.86851,White,51,Employed-At work,Female,1,2019,socializing,1,Midwest,West North Central,MO,metropolitan,28140,0,210,3.5,22785045.039785
20190503191184,4592110.317872,White,71,Retired,Male,2,2019,socializing,1,West,Pacific,CA,non-metropolitan,0,0,280,4.666666666666667,21429848.150069334
20190503191185,23372386.518736,White,54,Employed-At work,Female,6,2019,socializing,1,Northeast,New England,ME,metropolitan,30340,1,0,0,0
20190503191221,14751778.651767,Black,23,Employed-At work,Female,1,2019,socializing,NA,NA,NA,NA,NA,NA,NA,90,1.5,22127667.9776505
20190503191249,17622408.396931,White,48,Employed-At work,Male,4,2019,socializing,NA,NA,NA,NA,NA,NA,NA,250,4.166666666666667,73426701.65387917
20190503191262,9512506.026538,White,45,Employed-At work,Male,6,2019,socializing,1,West,Pacific,OR,metropolitan,0,0,0,0,0
20190503191272,4431880.618408,White,47,Employed-At work,Male,1,2019,socializing,1,South,South Atlantic,FL,metropolitan,27260,109,0,0,0
20190503191274,3517960.701255,White,44,Employed-At work,Female,1,2019,socializing,1,Midwest,East North Central,MI,metropolitan,33780,115,0,0,0
20190503191287,3223176.429659,White,50,Employed-At work,Female,1,2019,socializing,NA,NA,NA,NA,NA,NA,NA,0,0,0
20190503191308,17211077.999123,Black,51,Employed-At work,Male,5,2019,socializing,1,West,Pacific,CA,metropolitan,31080,37,0,0,0
20190503191309,24464604.783056,White,57,Employed-At work,Female,5,2019,socializing,1,South,South Atlantic,FL,metropolitan,19660,0,75,1.25,30580755.978819996
20190503191326,6594092.105422,White,18,Employed-At work,Male,7,2019,socializing,1,West,Mountain,UT,metropolitan,41620,0,128,2.1333333333333333,14067396.491566934
20190503191330,7567311.90034,White,16,Retired,Female,1,2019,socializing,1,Midwest,East North Central,IN,metropolitan,26900,0,0,0,0
20190503191358,4984870.935229,White,74,Retired,Male,7,2019,socializing,NA,NA,NA,NA,NA,NA,NA,0,0,0
20190503191404,10675971.705297,Black,30,Employed-At work,Female,6,2019,socializing,1,South,West South Central,LA,metropolitan,33740,73,0,0,0
20190503191409,29228794.659475,White,57,Employed-At work,Female,5,2019,socializing,1,South,West South Central,TX,metropolitan,41700,0,0,0,0
20190503191413,6237425.775489,White,63,Retired,Male,7,2019,socializing,1,West,Pacific,CA,metropolitan,41740,73,240,4,24949703.101956
20190503191421,28987904.756702,White,40,Employed-At work,Male,4,2019,socializing,1,West,Pacific,CA,metropolitan,42200,83,0,0,0
20190503191475,8554588.810997,White,23,Employed-At work,Male,7,2019,socializing,1,South,South Atlantic,SC,metropolitan,17900,0,85,1.4166666666666667,12119000.815579085
20190503191492,15023033.9433,White,44,Employed-At work,Female,4,2019,socializing,1,Midwest,East North Central,OH,metropolitan,17140,0,0,0,0
20190503191586,5458360.807565,White,39,Employed-At work,Male,7,2019,socializing,1,Midwest,East North Central,IL,metropolitan,41180,163,0,0,0
20190503191613,7151704.673695,White,16,Retired,Male,1,2019,socializing,1,South,South Atlantic,FL,metropolitan,45300,101,0,0,0
20190503191621,4381079.723631,White,69,Retired,Male,5,2019,socializing,1,West,Pacific,OR,metropolitan,21660,39,98,1.6333333333333333,7155763.5485973
20190503191637,2457793.764773,White,60,Employed-At work,Female,1,2019,socializing,1,Midwest,East North Central,IL,metropolitan,16980,0,0,0,0
20190503191656,1399597.301558,White,70,Retired,Female,7,2019,socializing,1,South,West South Central,OK,metropolitan,36420,0,0,0,0
20190503191702,4824974.680907,White,80,Retired,Female,7,2019,socializing,1,South,South Atlantic,NC,metropolitan,15500,1,0,0,0
20190503191705,12066001.241276,White,36,Employed-At work,Female,6,2019,socializing,1,South,West South Central,TX,metropolitan,19100,0,90,1.5,18099001.861914
20190503191739,30359022.421876,Black,42,Employed-At work,Female,4,2019,socializing,NA,NA,NA,NA,NA,NA,NA,0,0,0
20190503191788,41389215.329605,White,18,Retired,Female,3,2019,socializing,NA,NA,NA,NA,NA,NA,NA,0,0,0
20190503191799,23221898.666268,White,70,Retired,Male,6,2019,socializing,1,West,Pacific,CA,metropolitan,31080,37,0,0,0
20190503191802,11563437.180554,White,61,Retired,Female,4,2019,socializing,1,West,Mountain,CO,metropolitan,22660,69,60,1,11563437.180554
20190503191811,7243981.65948,White,23,Employed-At work,Male,1,2019,socializing,1,Midwest,West North Central,IA,metropolitan,36540,0,197,3.283333333333333,23784406.448626
20190503191831,11320003.523124,White,30,Retired,Female,4,2019,socializing,1,West,Mountain,AZ,metropolitan,38060,13,198,3.3,37356011.6263092
20190503191845,7628735.303949,White,59,Employed-At work,Female,4,2019,socializing,1,Northeast,New England,RI,metropolitan,39300,0,0,0,0
20190503191873,18667613.959594,White,26,Unemployed-Looking,Female,1,2019,socializing,1,Midwest,East North Central,OH,metropolitan,17140,0,30,0.5,9333806.979797
20190503191895,10978934.40439,White,36,Retired,Female,3,2019,socializing,1,South,South Atlantic,FL,metropolitan,33100,11,0,0,0
20190503191923,29133723.606397,American Indian,46,Retired,Female,6,2019,socializing,1,South,West South Central,TX,metropolitan,26420,0,0,0,0
20190503191925,11978512.674712,White,52,Employed-At work,Female,4,2019,socializing,NA,NA,NA,NA,NA,NA,NA,0,0,0
20190503191933,12874695.696609,White,40,Employed-At work,Female,5,2019,socializing,1,South,West South Central,TX,metropolitan,19100,0,0,0,0
20190503191935,10222927.744396,White,60,Retired,Female,7,2019,socializing,1,Northeast,Middle Atlantic,NY,metropolitan,45060,67,150,2.5,25557319.36099
20190503191939,14264289.856281,White,19,Unemployed-Looking,Female,7,2019,socializing,1,South,West South Central,TX,metropolitan,29700,479,210,3.5,49925014.4969835
20190503191957,6663051.42468,White,48,Retired,Female,1,2019,socializing,1,Midwest,East North Central,WI,non-metropolitan,0,0,0,0,0
20190503191958,8697195.656738,White,79,Retired,Male,7,2019,socializing,1,West,Mountain,NV,metropolitan,29820,3,0,0,0
20190503191964,8320497.902532,White,42,Employed-At work,Male,7,2019,socializing,1,West,Mountain,AZ,metropolitan,49740,27,30,0.5,4160248.951266
20190503191995,6120372.537248,White,74,Retired,Female,3,2019,socializing,1,Northeast,Middle Atlantic,NJ,metropolitan,35620,31,0,0,0
20190503192006,62952013.668437,American Indian,69,Retired,Male,6,2019,socializing,1,West,Pacific,CA,metropolitan,31080,37,0,0,0
20190503192013,17399841.433029,White,18,Employed-At work,Male,4,2019,socializing,1,Midwest,West North Central,MO,non-metropolitan,0,0,0,0,0
20190503192019,14014677.76199,Black,46,Employed-At work,Female,4,2019,socializing,NA,NA,NA,NA,NA,NA,NA,0,0,0
20190503192090,4746413.008735,White,52,Unemployed-Looking,Male,1,2019,socializing,1,South,West South Central,LA,non-metropolitan,0,0,240,4,18985652.03494
20190503192101,10538728.070276,White,28,Employed-At work,Female,1,2019,socializing,1,South,South Atlantic,FL,metropolitan,36740,69,0,0,0
20190503192127,3166402.703835,White,63,Employed-At work,Male,7,2019,socializing,NA,NA,NA,NA,NA,NA,NA,20,0.3333333333333333,1055467.5679449998
20190503192130,5809735.547747,White,31,Employed-At work,Male,7,2019,socializing,NA,NA,NA,NA,NA,NA,NA,0,0,0
20190503192145,820315.956998,Black,73,Retired,Female,7,2019,socializing,NA,NA,NA,NA,NA,NA,NA,0,0,0
20190503192155,2922834.055044,White,75,Retired,Female,7,2019,socializing,1,South,East South Central,MS,non-metropolitan,0,0,135,2.25,6576376.623849
20190503192169,4690544.319217,White,35,Employed-At work,Female,7,2019,socializing,1,Midwest,East North Central,IL,metropolitan,16980,0,0,0,0
20190503192183,13370801.10927,White,37,Employed-At work,Male,3,2019,socializing,1,Midwest,East North Central,IL,metropolitan,16980,111,60,1,13370801.10927
20190503192202,22619644.233123,White,71,Employed-At work,Female,4,2019,socializing,1,South,South Atlantic,FL,metropolitan,36740,95,0,0,0
20190503192212,10975901.036385,Black,28,Employed-At work,Female,4,2019,socializing,1,South,South Atlantic,FL,metropolitan,45300,57,0,0,0
20190503192283,22976015.306946,White,33,Employed-At work,Male,2,2019,socializing,NA,NA,NA,NA,NA,NA,NA,180,3,68928045.920838
20190503192286,9439055.368834,White,70,Retired,Male,6,2019,socializing,1,South,South Atlantic,SC,metropolitan,12260,0,0,0,0
20190503192307,3328822.294308,White,85,Retired,Female,1,2019,socializing,1,West,Pacific,CA,metropolitan,40140,0,10,0.16666666666666666,554803.715718
20190503192315,6022282.031553,Asian,53,Employed-At work,Male,4,2019,socializing,NA,NA,NA,NA,NA,NA,NA,0,0,0
20190503192318,19306689.51276,White,31,Unemployed-On layoff,Male,3,2019,socializing,NA,NA,NA,NA,NA,NA,NA,0,0,0
20190503192352,9109008.466273,White,47,Employed-At work,Male,7,2019,socializing,1,West,Mountain,CO,metropolitan,19740,0,0,0,0
20190503192362,32685436.784415,White,49,Employed-At work,Male,6,2019,socializing,1,Northeast,Middle Atlantic,PA,metropolitan,42540,0,0,0,0
20190503192397,7738775.533307,White,64,Retired,Female,1,2019,socializing,1,South,East South Central,MS,metropolitan,27140,0,0,0,0
20190503192412,35982837.239423,White,25,Employed-At work,Male,3,2019,socializing,NA,NA,NA,NA,NA,NA,NA,0,0,0
20190503192413,7249817.095777,White,66,Retired,Male,7,2019,socializing,1,South,South Atlantic,VA,non-metropolitan,0,0,0,0,0
20190503192418,4170224.49557,White,85,Retired,Male,7,2019,socializing,1,South,South Atlantic,DE,metropolitan,37980,3,0,0,0
20190503192419,26560929.460812,White,52,Employed-At work,Male,4,2019,socializing,1,South,East South Central,KY,non-metropolitan,0,0,0,0,0
20190503192435,11583326.458729,White,44,Employed-At work,Male,7,2019,socializing,NA,NA,NA,NA,NA,NA,NA,0,0,0
20190503192446,3675301.019458,White,43,Employed-At work,Female,7,2019,socializing,1,Midwest,West North Central,MN,metropolitan,33460,0,120,2,7350602.038916
20190503192455,5022840.18974,White,43,Employed-At work,Male,1,2019,socializing,1,Northeast,New England,RI,metropolitan,39300,0,0,0,0
20190503192468,6547958.739698,White,70,Retired,Female,5,2019,socializing,1,West,Pacific,CA,metropolitan,41740,73,0,0,0
20190503192475,8889550.639922,White,52,Employed-At work,Female,7,2019,socializing,1,Midwest,East North Central,OH,metropolitan,17140,0,0,0,0
20190503192521,6223956.030124,American Indian,63,Retired,Male,1,2019,socializing,NA,NA,NA,NA,NA,NA,NA,120,2,12447912.060248
20190503192525,42733651.744633,White,21,Unemployed-Looking,Male,4,2019,socializing,NA,NA,NA,NA,NA,NA,NA,0,0,0
20190504190001,7993335.118259,Black,30,Retired,Female,1,2019,socializing,1,South,South Atlantic,FL,metropolitan,29460,105,280,4.666666666666667,37302230.55187533
20190504190008,5460571.398958,Black,65,Retired,Male,1,2019,socializing,1,South,South Atlantic,NC,non-metropolitan,0,0,80,1.3333333333333333,7280761.865277333
20190504190014,22362810.861082,Black,27,Employed-At work,Female,7,2019,socializing,1,Midwest,East North Central,IL,metropolitan,16980,0,25,0.4166666666666667,9317837.858784167
20190504190025,2187682.334359,White,50,Retired,Female,1,2019,socializing,1,West,Pacific,CA,metropolitan,12540,29,230,3.8333333333333335,8386115.615042834
20190504190026,6621276.652063,White,74,Employed-At work,Male,7,2019,socializing,1,West,Mountain,UT,metropolitan,36260,0,180,3,19863829.956189
20190504190033,3231290.5776,White,39,Employed-At work,Female,1,2019,socializing,1,South,South Atlantic,SC,metropolitan,16740,91,120,2,6462581.1552
20190504190036,4657601.883414,Black,57,Employed-At work,Male,7,2019,socializing,1,South,South Atlantic,FL,metropolitan,36740,95,0,0,0
20190504190047,2488806.562025,White,78,Retired,Female,1,2019,socializing,1,South,South Atlantic,FL,metropolitan,45300,57,420,7,17421645.934175
20190504190048,2335608.528969,White,79,Retired,Female,1,2019,socializing,1,South,South Atlantic,FL,metropolitan,0,0,185,3.0833333333333335,7201459.63098775
20190504190055,7042500.58776,Black,27,Employed-At work,Female,2,2019,socializing,1,South,West South Central,TX,non-metropolitan,0,0,0,0,0
20190504190064,2853598.337677,White,75,Retired,Male,7,2019,socializing,NA,NA,NA,NA,NA,NA,NA,0,0,0
20190504190076,5049598.023442,Black,60,Retired,Male,7,2019,socializing,1,South,South Atlantic,FL,metropolitan,45220,0,0,0,0
20190504190087,6605253.731351,Asian,31,Retired,Female,7,2019,socializing,1,West,Pacific,CA,metropolitan,41740,73,60,1,6605253.731351
20190504190088,9862275.344361,White,56,Employed-At work,Male,2,2019,socializing,1,South,South Atlantic,VA,non-metropolitan,0,0,60,1,9862275.344361
20190504190104,6709997.881435,Black,56,Retired,Female,7,2019,socializing,1,South,West South Central,TX,metropolitan,19100,0,0,0,0
20190504190106,18228005.327397,White,19,Retired,Female,7,2019,socializing,1,South,South Atlantic,GA,metropolitan,42340,0,0,0,0
20190504190108,8310941.145747,White,52,Retired,Female,1,2019,socializing,1,South,South Atlantic,FL,metropolitan,37460,5,0,0,0
20190504190110,6746201.737183,White,36,Employed-Absent,Female,1,2019,socializing,1,South,South Atlantic,FL,metropolitan,45300,57,0,0,0
20190504190118,4022343.775236,Black,47,Employed-At work,Male,6,2019,socializing,1,Northeast,Middle Atlantic,NY,metropolitan,35620,5,0,0,0
20190504190124,8082440.728036,White,76,Retired,Male,2,2019,socializing,NA,NA,NA,NA,NA,NA,NA,0,0,0
20190504190128,13907617.546209,White,41,Employed-At work,Male,6,2019,socializing,1,South,South Atlantic,FL,metropolitan,33100,99,3,0.05,695380.8773104501
20190504190130,12550809.244116,White,23,Employed-At work,Female,4,2019,socializing,NA,NA,NA,NA,NA,NA,NA,0,0,0
20190504190131,8105107.991634,White,33,Employed-At work,Female,2,2019,socializing,1,West,Pacific,CA,metropolitan,31080,37,0,0,0
20190504190501,10281011.646047,White,36,Employed-At work,Male,6,2019,socializing,NA,NA,NA,NA,NA,NA,NA,60,1,10281011.646047
20190504190512,10550071.41832,White,64,Retired,Male,5,2019,socializing,1,South,South Atlantic,NC,metropolitan,24660,0,0,0,0
20190504190514,11596157.797923,White,67,Employed-At work,Female,6,2019,socializing,1,South,West South Central,LA,metropolitan,35380,51,0,0,0
20190504190526,11353897.18952,White,71,Employed-At work,Female,6,2019,socializing,1,Midwest,West North Central,ND,non-metropolitan,0,0,0,0,0
20190504190529,16365153.22546,White,41,Employed-At work,Female,4,2019,socializing,NA,NA,NA,NA,NA,NA,NA,0,0,0
20190504190530,2239523.932827,White,85,Retired,Female,7,2019,socializing,1,Midwest,East North Central,IL,metropolitan,16980,0,0,0,0
20190504190532,5877557.870753,White,19,Employed-At work,Female,1,2019,socializing,1,Midwest,West North Central,IA,non-metropolitan,0,0,135,2.25,13224505.209194249
20190504190535,7569844.710362,White,63,Retired,Female,1,2019,socializing,1,South,South Atlantic,FL,metropolitan,45300,101,0,0,0
20190504190536,5558092.318203,Black,65,Employed-At work,Female,5,2019,socializing,1,Midwest,West North Central,MN,metropolitan,33460,0,5,0.08333333333333333,463174.35985025
20190504190547,18024499.027801,Asian,32,Employed-At work,Male,6,2019,socializing,1,Northeast,New England,MA,metropolitan,14460,17,0,0,0
20190504190552,8954577.474885,White,69,Retired,Female,5,2019,socializing,1,Northeast,Middle Atlantic,NY,metropolitan,15380,0,0,0,0
20190504190555,1283124.986725,White,70,Retired,Female,7,2019,socializing,1,South,South Atlantic,WV,non-metropolitan,0,0,0,0,0
20190504190559,7931307.459963,White,15,Retired,Male,7,2019,socializing,1,Midwest,East North Central,IN,non-metropolitan,0,0,270,4.5,35690883.5698335
20190504190562,10567324.422263,White,37,Employed-At work,Female,5,2019,socializing,NA,NA,NA,NA,NA,NA,NA,0,0,0
20190504190563,5699526.544967,White,73,Retired,Male,7,2019,socializing,1,South,South Atlantic,GA,metropolitan,47580,0,75,1.25,7124408.18120875
20190504190565,4376198.291347,White,64,Employed-At work,Male,1,2019,socializing,1,West,Pacific,CA,metropolitan,31080,37,10,0.16666666666666666,729366.3818911666
20190504190569,3313621.821235,White,47,Retired,Female,1,2019,socializing,1,Midwest,West North Central,MN,metropolitan,33460,3,60,1,3313621.821235
20190504190574,4729024.272389,Black,62,Employed-At work,Female,4,2019,socializing,1,South,South Atlantic,GA,metropolitan,42340,0,15,0.25,1182256.06809725
20190504190578,3446563.14358,Black,36,Employed-At work,Male,7,2019,socializing,1,South,South Atlantic,DE,metropolitan,20100,1,240,4,13786252.57432
20190504190588,4718270.706426,Asian,28,Employed-At work,Male,1,2019,socializing,1,West,Pacific,WA,metropolitan,42660,33,120,2,9436541.412852
20190504190589,1754461.585923,White,85,Retired,Female,7,2019,socializing,1,West,Pacific,HI,metropolitan,46520,3,0,0,0
20190504190591,3645957.99437,White,67,Employed-At work,Female,7,2019,socializing,1,West,Pacific,CA,metropolitan,40900,67,0,0,0
